vid,framerate,MOS,MOS_raw
yfcc-batch22/17360,24.0,60.2894736842105,60.2894736842105
yfcc-batch22/17362,4.0,67.5454545454546,67.5454545454546
yfcc-batch22/17363,24.0,57.3055555555556,57.3055555555556
yfcc-batch22/17364,29.97,45.29411764705879,45.29411764705879
yfcc-batch22/17365,29.97002997002997,53.9714285714286,53.9714285714286
yfcc-batch22/17366,29.97,60.1621621621622,60.1621621621622
yfcc-batch22/17367,25.0,68.91176470588239,68.91176470588239
yfcc-batch22/17368,24.0,75.3333333333333,75.3333333333333
yfcc-batch22/17369,29.97,68.25,68.25
yfcc-batch22/17370,23.976023976023978,42.3142857142857,42.3142857142857
yfcc-batch22/17371,29.97002997002997,68.1714285714286,68.1714285714286
yfcc-batch22/17374,29.97002997002997,55.0882352941177,55.0882352941177
yfcc-batch22/17373,29.97002997002997,53.82857142857139,53.82857142857139
yfcc-batch22/17375,29.97002997002997,69.9722222222222,69.9722222222222
yfcc-batch22/17376,29.97002997002997,64.9736842105263,64.9736842105263
yfcc-batch22/17377,29.97,75.4594594594595,75.4594594594595
yfcc-batch22/17382,23.976023976023978,68.7777777777778,68.7777777777778
yfcc-batch22/17384,24.0,60.4864864864865,60.4864864864865
yfcc-batch22/17388,23.976023976023978,68.7567567567568,68.7567567567568
yfcc-batch22/17391,29.97002997002997,39.729729729729705,39.729729729729705
yfcc-batch22/17393,25.0,74.1351351351351,74.1351351351351
yfcc-batch22/17394,24.0,52.5,52.5
yfcc-batch22/17395,24.0,61.63636363636361,61.63636363636361
yfcc-batch22/17398,29.97002997002997,66.8378378378378,66.8378378378378
yfcc-batch22/17399,25.0,67.0277777777778,67.0277777777778
yfcc-batch22/17401,29.97002997002997,71.6470588235294,71.6470588235294
yfcc-batch22/17402,29.97002997002997,65.57575757575759,65.57575757575759
yfcc-batch22/17405,29.97002997002997,62.8378378378378,62.8378378378378
yfcc-batch22/17406,23.976,59.4166666666667,59.4166666666667
yfcc-batch22/17407,29.97002997002997,61.28571428571429,61.28571428571429
yfcc-batch22/17408,29.97002997002997,65.6756756756757,65.6756756756757
yfcc-batch22/17410,29.97002997002997,50.969696969697,50.969696969697
yfcc-batch22/17411,29.97,64.6842105263158,64.6842105263158
yfcc-batch22/17413,29.97002997002997,67.5294117647059,67.5294117647059
yfcc-batch22/17414,23.976,55.969696969697,55.969696969697
yfcc-batch22/17415,29.97002997002997,48.4166666666667,48.4166666666667
yfcc-batch22/17417,29.97002997002997,52.4864864864865,52.4864864864865
yfcc-batch22/17418,29.97,58.46875,58.46875
yfcc-batch22/17421,25.0,68.0,68.0
yfcc-batch22/17422,23.976023976023978,67.05714285714289,67.05714285714289
yfcc-batch22/17424,29.97,74.70270270270271,74.70270270270271
yfcc-batch22/17425,29.97,71.6857142857143,71.6857142857143
yfcc-batch22/17426,29.97002997002997,56.864864864864906,56.864864864864906
yfcc-batch22/17427,29.97002997002997,58.4102564102564,58.4102564102564
yfcc-batch22/17429,23.976,47.5428571428571,47.5428571428571
yfcc-batch22/17430,29.97002997002997,55.026315789473706,55.026315789473706
yfcc-batch22/17433,23.976023976023978,66.0,66.0
yfcc-batch22/17434,29.97002997002997,74.3428571428571,74.3428571428571
yfcc-batch22/17435,29.97002997002997,51.9189189189189,51.9189189189189
yfcc-batch22/17436,29.97002997002997,52.3055555555556,52.3055555555556
yfcc-batch22/17437,29.97002997002997,63.3684210526316,63.3684210526316
yfcc-batch22/17439,29.97,60.5555555555556,60.5555555555556
yfcc-batch22/17441,29.97002997002997,57.0571428571429,57.0571428571429
yfcc-batch22/17446,25.0,56.5833333333333,56.5833333333333
yfcc-batch22/17447,29.97002997002997,56.8,56.8
yfcc-batch22/17448,29.97002997002997,59.3055555555556,59.3055555555556
yfcc-batch22/17449,23.976023976023978,67.8055555555556,67.8055555555556
yfcc-batch22/17451,23.976023976023978,56.0,56.0
yfcc-batch22/17453,29.97002997002997,63.5161290322581,63.5161290322581
yfcc-batch22/17454,29.97002997002997,60.485714285714295,60.485714285714295
yfcc-batch22/17455,24.0,53.5862068965517,53.5862068965517
yfcc-batch22/17456,29.97002997002997,55.25,55.25
yfcc-batch22/17458,29.97002997002997,53.71428571428571,53.71428571428571
yfcc-batch22/17459,25.0,65.2571428571429,65.2571428571429
yfcc-batch22/17460,29.97002997002997,58.9166666666667,58.9166666666667
yfcc-batch22/17463,29.97,67.2352941176471,67.2352941176471
yfcc-batch22/17464,29.97,67.6909090909091,67.6909090909091
yfcc-batch22/17465,29.97002997002997,68.1944444444444,68.1944444444444
yfcc-batch22/17466,29.97002997002997,52.7575757575758,52.7575757575758
yfcc-batch22/17468,24.0,69.0555555555556,69.0555555555556
yfcc-batch22/17469,29.97002997002997,48.43243243243239,48.43243243243239
yfcc-batch22/17470,23.976023976023978,59.9705882352941,59.9705882352941
yfcc-batch22/17471,29.97,68.7428571428571,68.7428571428571
yfcc-batch22/17476,29.97002997002997,62.8378378378378,62.8378378378378
yfcc-batch22/17477,29.97002997002997,54.32352941176471,54.32352941176471
yfcc-batch22/17478,29.97002997002997,68.0285714285714,68.0285714285714
yfcc-batch22/17479,29.97002997002997,62.77777777777778,62.77777777777778
yfcc-batch22/17481,29.97,61.6060606060606,61.6060606060606
yfcc-batch22/17484,29.97002997002997,77.4594594594595,77.4594594594595
yfcc-batch22/17485,29.97002997002997,67.5,67.5
yfcc-batch22/17488,25.0,51.6216216216216,51.6216216216216
yfcc-batch22/17487,29.97002997002997,60.2727272727273,60.2727272727273
yfcc-batch22/17489,25.0,54.6969696969697,54.6969696969697
yfcc-batch22/17490,24.0,41.4864864864865,41.4864864864865
yfcc-batch22/17491,29.97,58.6176470588235,58.6176470588235
yfcc-batch22/17492,29.97002997002997,59.22222222222221,59.22222222222221
yfcc-batch22/17493,29.97002997002997,57.43243243243239,57.43243243243239
yfcc-batch22/17494,29.97002997002997,55.9428571428571,55.9428571428571
yfcc-batch22/17497,29.97,56.5,56.5
yfcc-batch22/17498,23.976023976023978,81.75,81.75
yfcc-batch22/17499,29.97002997002997,60.0555555555556,60.0555555555556
yfcc-batch22/17500,29.97002997002997,56.3611111111111,56.3611111111111
yfcc-batch22/17502,29.97,74.0909090909091,74.0909090909091
yfcc-batch22/17503,24.0,54.8333333333333,54.8333333333333
yfcc-batch22/17504,29.97002997002997,39.8888888888889,39.8888888888889
yfcc-batch22/17506,29.97002997002997,50.8684210526316,50.8684210526316
yfcc-batch22/17509,23.976023976023978,65.8055555555556,65.8055555555556
yfcc-batch22/17510,29.97002997002997,70.7941176470588,70.7941176470588
yfcc-batch22/17511,29.97,58.32352941176471,58.32352941176471
yfcc-batch22/17512,29.97002997002997,25.5,25.5
yfcc-batch22/17514,25.0,70.4411764705882,70.4411764705882
yfcc-batch22/17513,29.97002997002997,61.52777777777778,61.52777777777778
yfcc-batch22/17517,24.0,42.6111111111111,42.6111111111111
yfcc-batch22/17518,29.97002997002997,64.42424242424241,64.42424242424241
yfcc-batch22/17519,29.97002997002997,68.0285714285714,68.0285714285714
yfcc-batch22/17520,29.97,66.5333333333333,66.5333333333333
yfcc-batch22/17521,25.0,75.78125,75.78125
yfcc-batch22/17523,24.0,59.342105263157904,59.342105263157904
yfcc-batch22/17526,29.97,74.6470588235294,74.6470588235294
yfcc-batch22/17525,23.976023976023978,36.0833333333333,36.0833333333333
yfcc-batch22/17528,29.97002997002997,67.4571428571429,67.4571428571429
yfcc-batch22/17530,23.976023976023978,67.4871794871795,67.4871794871795
yfcc-batch22/17533,29.97002997002997,70.425,70.425
yfcc-batch22/17535,29.97,60.1212121212121,60.1212121212121
yfcc-batch22/17534,29.97002997002997,62.1842105263158,62.1842105263158
yfcc-batch22/17537,29.97,71.6285714285714,71.6285714285714
yfcc-batch22/17536,29.97002997002997,59.4705882352941,59.4705882352941
yfcc-batch22/17538,29.97002997002997,57.1666666666667,57.1666666666667
yfcc-batch22/17539,29.97,76.5135135135135,76.5135135135135
yfcc-batch22/17540,29.97,60.5,60.5
yfcc-batch22/17542,15.0,68.075,68.075
yfcc-batch22/17544,24.0,59.8888888888889,59.8888888888889
yfcc-batch22/17546,29.97002997002997,54.6388888888889,54.6388888888889
yfcc-batch22/17548,25.0,70.2352941176471,70.2352941176471
yfcc-batch22/17551,24.0,58.6666666666667,58.6666666666667
yfcc-batch22/17552,29.97,78.3529411764706,78.3529411764706
yfcc-batch22/17554,29.97002997002997,64.0277777777778,64.0277777777778
yfcc-batch22/17553,29.97002997002997,72.75,72.75
yfcc-batch22/17556,29.97002997002997,62.0285714285714,62.0285714285714
yfcc-batch22/17555,25.0,69.4,69.4
yfcc-batch22/17558,24.0,71.0,71.0
yfcc-batch22/17559,29.97002997002997,57.3055555555556,57.3055555555556
yfcc-batch22/17561,29.97002997002997,65.6571428571429,65.6571428571429
yfcc-batch22/17560,29.97,70.0606060606061,70.0606060606061
yfcc-batch22/17564,29.97,54.1666666666667,54.1666666666667
yfcc-batch22/17563,29.97,73.5833333333333,73.5833333333333
yfcc-batch22/17565,23.976023976023978,69.7058823529412,69.7058823529412
yfcc-batch22/17567,24.0,69.4,69.4
yfcc-batch22/17568,23.976023976023978,62.375,62.375
yfcc-batch22/17569,29.97002997002997,69.90625,69.90625
yfcc-batch22/17570,23.976023976023978,62.485714285714295,62.485714285714295
yfcc-batch22/17572,29.97002997002997,47.461538461538495,47.461538461538495
yfcc-batch22/17574,29.97,66.6571428571429,66.6571428571429
yfcc-batch22/17573,29.97002997002997,61.3823529411765,61.3823529411765
yfcc-batch22/17575,29.97,61.8918918918919,61.8918918918919
yfcc-batch22/17577,29.97,58.4166666666667,58.4166666666667
yfcc-batch22/17578,23.976023976023978,65.9375,65.9375
yfcc-batch22/17581,29.97002997002997,62.1428571428571,62.1428571428571
yfcc-batch22/17583,29.97002997002997,56.2894736842105,56.2894736842105
yfcc-batch23/18407,25.0,51.6842105263158,51.6842105263158
yfcc-batch23/18408,23.976023976023978,51.28125,51.28125
yfcc-batch23/18411,23.976023976023978,70.0,70.0
yfcc-batch23/18413,29.97002997002997,61.3636363636364,61.3636363636364
yfcc-batch23/18415,25.0,54.8181818181818,54.8181818181818
yfcc-batch23/18416,29.97002997002997,59.1621621621622,59.1621621621622
yfcc-batch23/18419,23.976023976023978,58.88571428571429,58.88571428571429
yfcc-batch23/18420,29.97,55.4285714285714,55.4285714285714
yfcc-batch23/18421,29.97002997002997,52.2894736842105,52.2894736842105
yfcc-batch23/18422,29.97,76.9428571428571,76.9428571428571
yfcc-batch23/18423,24.0,52.5428571428571,52.5428571428571
yfcc-batch23/18424,29.97,56.8529411764706,56.8529411764706
yfcc-batch23/18425,29.97,46.0,46.0
yfcc-batch23/18429,23.976023976023978,48.0,48.0
yfcc-batch23/18431,29.97,66.78125,66.78125
yfcc-batch23/18432,29.97002997002997,66.6666666666667,66.6666666666667
yfcc-batch23/18433,24.0,69.25641025641029,69.25641025641029
yfcc-batch23/18434,24.0,62.4117647058824,62.4117647058824
yfcc-batch23/18435,25.0,69.8823529411765,69.8823529411765
yfcc-batch23/18437,23.976023976023978,77.7837837837838,77.7837837837838
yfcc-batch23/18439,29.97002997002997,54.6666666666667,54.6666666666667
yfcc-batch23/18440,15.0,56.72222222222221,56.72222222222221
yfcc-batch23/18441,24.0,65.9714285714286,65.9714285714286
yfcc-batch23/18443,29.97,61.3513513513514,61.3513513513514
yfcc-batch23/18442,23.976023976023978,56.34285714285711,56.34285714285711
yfcc-batch23/18446,29.97002997002997,42.6857142857143,42.6857142857143
yfcc-batch23/18445,29.97002997002997,46.73529411764712,46.73529411764712
yfcc-batch23/18447,29.97002997002997,73.7428571428572,73.7428571428572
yfcc-batch23/18448,24.0,60.7714285714286,60.7714285714286
yfcc-batch23/18449,25.0,54.5428571428571,54.5428571428571
yfcc-batch23/18451,25.0,65.7631578947369,65.7631578947369
yfcc-batch23/18452,29.97,76.67647058823529,76.67647058823529
yfcc-batch23/18454,29.97,51.0555555555556,51.0555555555556
yfcc-batch23/18453,29.97002997002997,54.5428571428571,54.5428571428571
yfcc-batch23/18456,29.97002997002997,37.4117647058824,37.4117647058824
yfcc-batch23/18457,29.97002997002997,65.17647058823529,65.17647058823529
yfcc-batch23/18459,29.97002997002997,41.2972972972973,41.2972972972973
yfcc-batch23/18458,24.0,68.875,68.875
yfcc-batch23/18460,29.97002997002997,60.825,60.825
yfcc-batch23/18461,29.97,47.0789473684211,47.0789473684211
yfcc-batch23/18463,29.97002997002997,46.71428571428571,46.71428571428571
yfcc-batch23/18466,29.97002997002997,76.5142857142857,76.5142857142857
yfcc-batch23/18467,29.97002997002997,54.9428571428571,54.9428571428571
yfcc-batch23/18470,29.97002997002997,49.8823529411765,49.8823529411765
yfcc-batch23/18471,29.97,68.28125,68.28125
yfcc-batch23/18472,29.97,54.6666666666667,54.6666666666667
yfcc-batch23/18473,25.0,73.17647058823529,73.17647058823529
yfcc-batch23/18475,24.0,60.05882352941179,60.05882352941179
yfcc-batch23/18478,23.976023976023978,54.3055555555556,54.3055555555556
yfcc-batch23/18477,29.97002997002997,76.1428571428571,76.1428571428571
yfcc-batch23/18481,29.97002997002997,65.0,65.0
yfcc-batch23/18480,29.97002997002997,69.0526315789474,69.0526315789474
yfcc-batch23/18482,23.976023976023978,71.8181818181818,71.8181818181818
yfcc-batch23/18483,29.97002997002997,70.37837837837841,70.37837837837841
yfcc-batch23/18485,29.97002997002997,61.8333333333333,61.8333333333333
yfcc-batch23/18486,24.0,49.4848484848485,49.4848484848485
yfcc-batch23/18487,29.97002997002997,58.264705882352885,58.264705882352885
yfcc-batch23/18488,24.0,73.3428571428571,73.3428571428571
yfcc-batch23/18489,24.0,60.9428571428571,60.9428571428571
yfcc-batch23/18490,29.97,64.027027027027,64.027027027027
yfcc-batch23/18492,29.97002997002997,71.5277777777778,71.5277777777778
yfcc-batch23/18493,29.97,69.5135135135135,69.5135135135135
yfcc-batch23/18494,29.97002997002997,72.1470588235294,72.1470588235294
yfcc-batch23/18497,29.97002997002997,61.5,61.5
yfcc-batch23/18499,29.97002997002997,60.6470588235294,60.6470588235294
yfcc-batch23/18500,29.97002997002997,44.9705882352941,44.9705882352941
yfcc-batch23/18501,23.976,71.05555555555559,71.05555555555559
yfcc-batch23/18502,29.97,51.47222222222221,51.47222222222221
yfcc-batch23/18504,29.97002997002997,59.9714285714286,59.9714285714286
yfcc-batch23/18503,29.97,74.0,74.0
yfcc-batch23/18507,23.976023976023978,65.14285714285711,65.14285714285711
yfcc-batch23/18508,29.97002997002997,69.2702702702703,69.2702702702703
yfcc-batch23/18509,29.97002997002997,68.9444444444444,68.9444444444444
yfcc-batch23/18510,29.97002997002997,63.5,63.5
yfcc-batch23/18511,29.97002997002997,70.7428571428572,70.7428571428572
yfcc-batch23/18512,29.97002997002997,62.73529411764712,62.73529411764712
yfcc-batch23/18514,29.97002997002997,63.4,63.4
yfcc-batch23/18513,29.97002997002997,70.1176470588235,70.1176470588235
yfcc-batch23/18516,23.976023976023978,59.0909090909091,59.0909090909091
yfcc-batch23/18515,29.97,74.2285714285714,74.2285714285714
yfcc-batch23/18518,29.97002997002997,72.0571428571429,72.0571428571429
yfcc-batch23/18520,29.97002997002997,71.1212121212121,71.1212121212121
yfcc-batch23/18522,29.97002997002997,49.4705882352941,49.4705882352941
yfcc-batch23/18523,25.0,63.1428571428571,63.1428571428571
yfcc-batch23/18524,29.97002997002997,62.22222222222221,62.22222222222221
yfcc-batch23/18525,29.97002997002997,58.6315789473684,58.6315789473684
yfcc-batch23/18527,29.97,74.7714285714286,74.7714285714286
yfcc-batch23/18529,29.97002997002997,70.4117647058823,70.4117647058823
yfcc-batch23/18530,29.97002997002997,65.28571428571429,65.28571428571429
yfcc-batch23/18531,24.0,60.6153846153846,60.6153846153846
yfcc-batch23/18534,29.97002997002997,57.8611111111111,57.8611111111111
yfcc-batch23/18536,29.97,69.56756756756761,69.56756756756761
yfcc-batch23/18537,29.97002997002997,61.0882352941177,61.0882352941177
yfcc-batch23/18538,25.0,72.5675675675676,72.5675675675676
yfcc-batch23/18540,29.97002997002997,64.37142857142861,64.37142857142861
yfcc-batch23/18541,29.97002997002997,67.2432432432432,67.2432432432432
yfcc-batch23/18542,29.97002997002997,70.6756756756757,70.6756756756757
yfcc-batch23/18543,29.97002997002997,51.97222222222221,51.97222222222221
yfcc-batch23/18546,29.97002997002997,70.28571428571429,70.28571428571429
yfcc-batch23/18548,29.97002997002997,47.9444444444444,47.9444444444444
yfcc-batch23/18550,25.0,65.4,65.4
yfcc-batch23/18549,24.0,47.32352941176471,47.32352941176471
yfcc-batch23/18551,29.97002997002997,47.7837837837838,47.7837837837838
yfcc-batch23/18552,29.97002997002997,69.37142857142861,69.37142857142861
yfcc-batch23/18554,29.97002997002997,59.5555555555556,59.5555555555556
yfcc-batch23/18555,29.97002997002997,36.969696969697,36.969696969697
yfcc-batch23/18556,29.97002997002997,76.1578947368421,76.1578947368421
yfcc-batch23/18558,29.97002997002997,70.8888888888889,70.8888888888889
yfcc-batch23/18557,29.97,70.5142857142857,70.5142857142857
yfcc-batch23/18560,29.97,61.5294117647059,61.5294117647059
yfcc-batch23/18562,29.97002997002997,65.2432432432432,65.2432432432432
yfcc-batch23/18564,23.976023976023978,68.0789473684211,68.0789473684211
yfcc-batch23/18563,25.0,73.3714285714286,73.3714285714286
yfcc-batch23/18566,29.97002997002997,62.97297297297301,62.97297297297301
yfcc-batch23/18567,24.0,63.25,63.25
yfcc-batch23/18569,29.97002997002997,77.7222222222222,77.7222222222222
yfcc-batch23/18568,24.0,73.5135135135135,73.5135135135135
yfcc-batch23/18572,29.97002997002997,67.6571428571429,67.6571428571429
yfcc-batch23/18573,29.97,59.9459459459459,59.9459459459459
yfcc-batch23/18574,25.0,62.9428571428571,62.9428571428571
yfcc-batch23/18576,29.97002997002997,42.7352941176471,42.7352941176471
yfcc-batch23/18579,29.97002997002997,60.8571428571428,60.8571428571428
yfcc-batch23/18580,29.97002997002997,60.842105263157904,60.842105263157904
yfcc-batch23/18582,29.97002997002997,74.8157894736842,74.8157894736842
yfcc-batch23/18581,29.97002997002997,73.02857142857141,73.02857142857141
yfcc-batch23/18584,29.97002997002997,57.9459459459459,57.9459459459459
yfcc-batch23/18583,29.97002997002997,58.5833333333333,58.5833333333333
yfcc-batch23/18587,29.97002997002997,62.8529411764706,62.8529411764706
yfcc-batch23/18588,23.976023976023978,70.4848484848485,70.4848484848485
yfcc-batch23/18589,29.97002997002997,66.7222222222222,66.7222222222222
yfcc-batch23/18590,29.97,60.47222222222221,60.47222222222221
yfcc-batch23/18592,29.97002997002997,48.1666666666667,48.1666666666667
yfcc-batch23/18593,29.97002997002997,72.69444444444441,72.69444444444441
yfcc-batch23/18595,29.97002997002997,72.0571428571429,72.0571428571429
yfcc-batch23/18597,29.97002997002997,64.3055555555556,64.3055555555556
yfcc-batch23/18596,29.97002997002997,65.7777777777778,65.7777777777778
yfcc-batch23/18598,23.976023976023978,65.5714285714286,65.5714285714286
yfcc-batch23/18599,29.97002997002997,66.7777777777778,66.7777777777778
yfcc-batch23/18601,29.97002997002997,61.2162162162162,61.2162162162162
yfcc-batch23/18603,24.0,64.5833333333333,64.5833333333333
yfcc-batch23/18602,29.97002997002997,53.5428571428571,53.5428571428571
yfcc-batch23/18604,29.97002997002997,53.0,53.0
yfcc-batch23/18605,29.97002997002997,59.2285714285714,59.2285714285714
yfcc-batch23/18608,29.97,55.485714285714295,55.485714285714295
yfcc-batch23/18612,25.0,79.82857142857141,79.82857142857141
yfcc-batch23/18613,29.97002997002997,64.3939393939394,64.3939393939394
yfcc-batch23/18615,29.97002997002997,52.1842105263158,52.1842105263158
yfcc-batch23/18618,29.97002997002997,68.4705882352941,68.4705882352941
yfcc-batch23/18620,29.97002997002997,55.5,55.5
yfcc-batch23/18622,23.976023976023978,62.2702702702703,62.2702702702703
yfcc-batch23/18624,29.97002997002997,59.6060606060606,59.6060606060606
yfcc-batch23/18625,25.0,65.9722222222222,65.9722222222222
yfcc-batch23/18627,29.97002997002997,57.3714285714286,57.3714285714286
yfcc-batch23/18628,29.97002997002997,72.45714285714291,72.45714285714291
yfcc-batch23/18629,29.97002997002997,56.1111111111111,56.1111111111111
yfcc-batch23/18630,29.97002997002997,38.485714285714295,38.485714285714295
yfcc-batch23/18631,29.97002997002997,63.8918918918919,63.8918918918919
yfcc-batch23/18633,29.97002997002997,62.97297297297301,62.97297297297301
yfcc-batch23/18634,29.97002997002997,57.2424242424242,57.2424242424242
yfcc-batch23/18636,29.97002997002997,59.9142857142857,59.9142857142857
yfcc-batch23/18637,25.0,57.0810810810811,57.0810810810811
yfcc-batch23/18638,29.97002997002997,68.5277777777778,68.5277777777778
yfcc-batch23/18639,29.97002997002997,56.4117647058824,56.4117647058824
yfcc-batch23/18643,29.97002997002997,58.02777777777778,58.02777777777778
yfcc-batch23/18642,29.97002997002997,60.77777777777778,60.77777777777778
yfcc-batch23/18645,29.97002997002997,51.4285714285714,51.4285714285714
yfcc-batch23/18644,29.97002997002997,67.0555555555556,67.0555555555556
yfcc-batch23/18647,29.97002997002997,74.08571428571429,74.08571428571429
yfcc-batch23/18651,29.97002997002997,72.10526315789471,72.10526315789471
yfcc-batch23/18650,29.97002997002997,53.125,53.125
yfcc-batch23/18653,29.97002997002997,65.8888888888889,65.8888888888889
yfcc-batch23/18657,29.97002997002997,56.5833333333333,56.5833333333333
yfcc-batch23/18658,23.976023976023978,58.1428571428571,58.1428571428571
yfcc-batch23/18660,29.97002997002997,68.9210526315789,68.9210526315789
yfcc-batch23/18661,29.97,69.3243243243243,69.3243243243243
yfcc-batch23/18662,29.97002997002997,68.3333333333333,68.3333333333333
yfcc-batch23/18665,15.0,58.0,58.0
yfcc-batch23/18667,29.97002997002997,61.0882352941177,61.0882352941177
yfcc-batch23/18668,29.97002997002997,60.81578947368421,60.81578947368421
yfcc-batch23/18670,29.97002997002997,44.9166666666667,44.9166666666667
yfcc-batch23/18671,25.0,71.69444444444441,71.69444444444441
yfcc-batch23/18672,29.97,51.027027027027,51.027027027027
yfcc-batch23/18674,29.97002997002997,65.7741935483871,65.7741935483871
yfcc-batch23/18679,29.97002997002997,67.4594594594595,67.4594594594595
yfcc-batch23/18681,29.97002997002997,55.57142857142861,55.57142857142861
yfcc-batch23/18683,24.0,69.7297297297297,69.7297297297297
yfcc-batch23/18682,24.0,46.8611111111111,46.8611111111111
yfcc-batch23/18684,29.97002997002997,61.864864864864906,61.864864864864906
yfcc-batch23/18685,29.97002997002997,74.3030303030303,74.3030303030303
yfcc-batch23/18686,24.0,61.3513513513514,61.3513513513514
yfcc-batch23/18687,29.97002997002997,67.3888888888889,67.3888888888889
yfcc-batch23/18689,29.97002997002997,54.28125,54.28125
yfcc-batch23/18692,29.97002997002997,61.0,61.0
yfcc-batch23/18694,29.97,67.64705882352939,67.64705882352939
yfcc-batch23/18695,29.97,53.8529411764706,53.8529411764706
yfcc-batch23/18697,25.0,69.8888888888889,69.8888888888889
yfcc-batch23/18698,23.976,80.375,80.375
yfcc-batch23/18699,24.0,70.8823529411765,70.8823529411765
yfcc-batch23/18700,29.97,59.7027027027027,59.7027027027027
yfcc-batch23/18701,29.97002997002997,66.5,66.5
yfcc-batch23/18702,29.97002997002997,61.1388888888889,61.1388888888889
yfcc-batch23/18703,29.97002997002997,43.6666666666667,43.6666666666667
yfcc-batch23/18705,24.0,58.7714285714286,58.7714285714286
yfcc-batch23/18707,25.0,84.69230769230771,84.69230769230771
yfcc-batch23/18710,29.97002997002997,48.1515151515151,48.1515151515151
yfcc-batch23/18709,29.97002997002997,55.89473684210521,55.89473684210521
yfcc-batch23/18711,29.97002997002997,54.11428571428571,54.11428571428571
yfcc-batch23/18712,29.97002997002997,72.4117647058823,72.4117647058823
yfcc-batch23/18715,29.97,66.0,66.0
yfcc-batch23/18716,29.97002997002997,58.9117647058824,58.9117647058824
yfcc-batch23/18718,24.0,48.4117647058824,48.4117647058824
yfcc-batch23/18717,29.97002997002997,58.3513513513514,58.3513513513514
yfcc-batch23/18719,29.97002997002997,65.5588235294118,65.5588235294118
yfcc-batch23/18720,29.97002997002997,63.4878048780488,63.4878048780488
yfcc-batch23/18723,29.97002997002997,45.9230769230769,45.9230769230769
yfcc-batch23/18722,29.97002997002997,55.9090909090909,55.9090909090909
yfcc-batch23/18725,29.97002997002997,65.56756756756761,65.56756756756761
yfcc-batch23/18727,29.97002997002997,53.846153846153896,53.846153846153896
yfcc-batch23/18726,29.97,72.4166666666667,72.4166666666667
yfcc-batch23/18728,29.97,61.073170731707286,61.073170731707286
yfcc-batch23/18732,29.97,75.8823529411765,75.8823529411765
yfcc-batch23/18735,29.97002997002997,58.68571428571429,58.68571428571429
yfcc-batch23/18737,23.976023976023978,60.7297297297297,60.7297297297297
yfcc-batch23/18738,29.97002997002997,71.2,71.2
yfcc-batch23/18740,29.97,59.8055555555556,59.8055555555556
yfcc-batch23/18743,23.976023976023978,63.6285714285714,63.6285714285714
yfcc-batch23/18744,25.0,70.2,70.2
yfcc-batch23/18745,24.0,60.8918918918919,60.8918918918919
yfcc-batch23/18746,29.97002997002997,67.29729729729729,67.29729729729729
yfcc-batch23/18747,29.97002997002997,69.3636363636364,69.3636363636364
yfcc-batch23/18749,29.97002997002997,62.3513513513514,62.3513513513514
yfcc-batch23/18750,29.97002997002997,52.3030303030303,52.3030303030303
yfcc-batch23/18752,24.0,77.35483870967741,77.35483870967741
yfcc-batch23/18754,30.0,62.4705882352941,62.4705882352941
yfcc-batch23/18755,24.0,67.82352941176471,67.82352941176471
yfcc-batch23/18756,24.0,44.23529411764712,44.23529411764712
yfcc-batch23/18758,29.97002997002997,68.08571428571429,68.08571428571429
yfcc-batch23/18759,29.97,64.1714285714286,64.1714285714286
yfcc-batch23/18760,24.0,46.15384615384621,46.15384615384621
yfcc-batch23/18763,29.97002997002997,74.2432432432432,74.2432432432432
yfcc-batch23/18764,29.97,21.6216216216216,21.6216216216216
yfcc-batch23/18766,29.97,47.5,47.5
yfcc-batch23/18767,29.97002997002997,75.7058823529412,75.7058823529412
yfcc-batch23/18768,29.97002997002997,61.2424242424242,61.2424242424242
yfcc-batch23/18771,24.0,69.56756756756761,69.56756756756761
yfcc-batch23/18772,29.97002997002997,53.3823529411765,53.3823529411765
yfcc-batch23/18774,29.97,64.5833333333333,64.5833333333333
yfcc-batch23/18773,29.97002997002997,70.14705882352939,70.14705882352939
yfcc-batch23/18777,23.976023976023978,59.02777777777778,59.02777777777778
yfcc-batch23/18780,29.97002997002997,65.9722222222222,65.9722222222222
yfcc-batch23/18779,29.97002997002997,60.2972972972973,60.2972972972973
yfcc-batch23/18783,24.0,73.030303030303,73.030303030303
yfcc-batch23/18782,29.97002997002997,61.0,61.0
yfcc-batch23/18784,29.97002997002997,73.1290322580645,73.1290322580645
yfcc-batch23/18786,29.97002997002997,58.825,58.825
yfcc-batch23/18792,29.97002997002997,70.2647058823529,70.2647058823529
yfcc-batch23/18793,24.0,61.3513513513514,61.3513513513514
yfcc-batch23/18794,23.976023976023978,48.97222222222221,48.97222222222221
yfcc-batch23/18795,23.976023976023978,78.2647058823529,78.2647058823529
yfcc-batch23/18797,23.976023976023978,62.1111111111111,62.1111111111111
yfcc-batch23/18798,25.0,72.88571428571429,72.88571428571429
yfcc-batch23/18799,29.97,71.4864864864865,71.4864864864865
yfcc-batch23/18801,24.0,58.32352941176471,58.32352941176471
yfcc-batch23/18802,29.97,62.085714285714296,62.085714285714296
yfcc-batch23/18804,29.97002997002997,71.3888888888889,71.3888888888889
yfcc-batch23/18806,29.97002997002997,70.9722222222222,70.9722222222222
yfcc-batch23/18805,24.0,67.4705882352941,67.4705882352941
yfcc-batch23/18807,29.97002997002997,66.6571428571429,66.6571428571429
